month,carrier,origin,arr_delay
11,AA,LGA,33
11,UA,EWR,120
11,UA,LGA,65
11,UA,EWR,72
11,UA,EWR,62
11,UA,LGA,72
11,UA,LGA,56
11,AA,LGA,63
11,UA,LGA,21
11,AA,LGA,47
11,UA,EWR,32
11,AA,LGA,158
11,AA,LGA,26
11,AA,LGA,26
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,4
11,UA,EWR,0
11,AA,LGA,2
11,UA,LGA,14
11,AA,LGA,4
11,UA,LGA,44
11,UA,EWR,13
11,AA,LGA,14
11,UA,EWR,0
11,UA,LGA,45
11,AA,LGA,5
11,UA,EWR,0
11,UA,LGA,54
11,AA,LGA,22
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,3
11,AA,LGA,12
11,UA,EWR,0
11,UA,LGA,4
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,2
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,3
11,UA,EWR,0
11,AA,LGA,27
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,18
11,UA,LGA,5
11,UA,EWR,0
11,AA,LGA,52
11,UA,LGA,11
11,AA,LGA,35
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,1
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,EWR,43
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,7
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,46
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,21
11,UA,LGA,16
11,UA,LGA,5
11,AA,LGA,0
11,UA,EWR,22
11,AA,LGA,3
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,14
11,UA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,141
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,21
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,95
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,23
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,13
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,8
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,3
11,UA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,6
11,AA,LGA,0
11,UA,LGA,3
11,AA,LGA,5
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,15
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,9
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,17
11,AA,LGA,0
11,UA,EWR,NA
11,AA,LGA,NA
11,AA,LGA,246
11,UA,EWR,225
11,UA,EWR,156
11,UA,EWR,72
11,AA,LGA,110
11,UA,EWR,123
11,AA,LGA,129
11,UA,LGA,335
11,AA,LGA,85
11,UA,EWR,66
11,AA,LGA,67
11,UA,LGA,291
11,UA,LGA,269
11,AA,LGA,33
11,AA,LGA,96
11,AA,LGA,73
11,UA,LGA,NA
11,UA,LGA,NA
11,AA,LGA,NA
11,AA,LGA,NA
11,AA,LGA,NA
11,UA,LGA,0
11,AA,LGA,2
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,44
11,AA,LGA,11
11,UA,EWR,15
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,10
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,9
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,35
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,14
11,AA,LGA,0
11,UA,EWR,19
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,108
11,UA,EWR,NA
11,UA,EWR,NA
11,AA,LGA,0
11,UA,EWR,9
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,LGA,0
11,AA,LGA,11
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,7
11,UA,EWR,73
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,3
11,UA,LGA,1
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,41
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,41
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,3
11,UA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,LGA,32
11,AA,LGA,92
11,AA,LGA,13
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,80
11,UA,LGA,18
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,13
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,7
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,11
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,7
11,UA,LGA,10
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,28
11,AA,LGA,107
11,UA,EWR,0
11,AA,LGA,17
11,AA,LGA,2
11,UA,EWR,0
11,UA,LGA,28
11,UA,EWR,0
11,AA,LGA,5
11,UA,LGA,38
11,UA,EWR,2
11,AA,LGA,3
11,UA,LGA,35
11,AA,LGA,0
11,UA,LGA,40
11,UA,EWR,2
11,AA,LGA,18
11,UA,LGA,17
11,UA,EWR,50
11,AA,LGA,36
11,UA,LGA,11
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,3
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,4
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,2
11,AA,LGA,18
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,7
11,UA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,69
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,22
11,UA,LGA,51
11,UA,EWR,26
11,UA,EWR,11
11,UA,LGA,0
11,AA,LGA,25
11,AA,LGA,2
11,UA,LGA,0
11,UA,EWR,16
11,AA,LGA,1
11,UA,EWR,0
11,UA,LGA,15
11,UA,LGA,19
11,AA,LGA,39
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,1
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,5
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,9
11,UA,EWR,0
11,UA,LGA,10
11,AA,LGA,0
11,UA,LGA,17
11,AA,LGA,2
11,UA,EWR,0
11,UA,EWR,13
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,35
11,UA,LGA,0
11,AA,LGA,1
11,UA,EWR,0
11,UA,EWR,5
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,46
11,AA,LGA,6
11,AA,LGA,0
11,UA,LGA,42
11,UA,EWR,0
11,UA,EWR,82
11,UA,LGA,164
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,124
11,UA,LGA,80
11,UA,EWR,NA
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,6
11,AA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,102
11,UA,LGA,0
11,UA,LGA,73
11,UA,EWR,61
11,UA,LGA,5
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,22
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,182
11,UA,LGA,0
11,AA,LGA,34
11,AA,LGA,4
11,UA,EWR,4
11,UA,LGA,34
11,AA,LGA,33
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,23
11,AA,LGA,NA
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,30
11,UA,EWR,30
11,UA,LGA,0
11,UA,EWR,13
11,AA,LGA,49
11,UA,LGA,14
11,UA,EWR,0
11,AA,LGA,7
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,10
11,AA,LGA,18
11,UA,EWR,0
11,AA,LGA,28
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,2
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,5
11,UA,LGA,0
11,UA,EWR,2
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,1
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,10
11,UA,EWR,9
11,UA,LGA,0
11,AA,LGA,12
11,UA,EWR,10
11,UA,LGA,29
11,UA,EWR,0
11,UA,LGA,18
11,AA,LGA,19
11,AA,LGA,10
11,AA,LGA,138
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,9
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,15
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,15
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,22
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,8
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,47
11,AA,LGA,4
11,UA,LGA,92
11,UA,EWR,13
11,UA,EWR,0
11,UA,LGA,77
11,AA,LGA,95
11,AA,LGA,2
11,UA,EWR,0
11,UA,LGA,66
11,AA,LGA,14
11,UA,EWR,0
11,UA,LGA,129
11,AA,LGA,NA
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,11
11,UA,LGA,11
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,7
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,12
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,7
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,LGA,0
11,AA,LGA,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,LGA,0
11,UA,EWR,0
11,UA,EWR,0
11,AA,LGA,0
11,UA,LGA,0
11,UA,LGA,0
11,UA,EWR,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,UA,EWR,42
12,UA,LGA,0
12,UA,EWR,20
12,AA,LGA,36
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,EWR,NA
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,16
12,UA,LGA,0
12,AA,LGA,12
12,UA,EWR,5
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,2
12,UA,EWR,9
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,8
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,9
12,AA,LGA,8
12,UA,LGA,0
12,UA,EWR,22
12,UA,EWR,10
12,AA,LGA,0
12,UA,LGA,2
12,UA,EWR,5
12,UA,LGA,66
12,AA,LGA,0
12,AA,LGA,100
12,AA,LGA,53
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,1
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,9
12,UA,EWR,29
12,AA,LGA,3
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,4
12,UA,LGA,7
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,3
12,AA,LGA,0
12,UA,EWR,8
12,AA,LGA,0
12,UA,LGA,0
12,UA,LGA,0
12,UA,EWR,23
12,AA,LGA,22
12,UA,EWR,6
12,AA,LGA,32
12,UA,EWR,24
12,UA,LGA,88
12,UA,EWR,29
12,UA,LGA,51
12,AA,LGA,14
12,UA,EWR,13
12,UA,LGA,20
12,AA,LGA,0
12,UA,EWR,36
12,UA,LGA,28
12,UA,EWR,11
12,AA,LGA,45
12,UA,LGA,28
12,AA,LGA,2
12,UA,LGA,21
12,AA,LGA,2
12,UA,LGA,23
12,AA,LGA,20
12,UA,EWR,10
12,AA,LGA,9
12,UA,EWR,13
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,55
12,AA,LGA,25
12,UA,LGA,0
12,AA,LGA,13
12,UA,EWR,29
12,AA,LGA,9
12,UA,EWR,8
12,UA,LGA,13
12,AA,LGA,50
12,UA,LGA,0
12,AA,LGA,10
12,UA,EWR,33
12,UA,LGA,3
12,UA,EWR,66
12,AA,LGA,14
12,UA,LGA,2
12,UA,EWR,39
12,AA,LGA,8
12,UA,LGA,10
12,UA,LGA,0
12,UA,EWR,0
12,UA,EWR,72
12,AA,LGA,32
12,UA,LGA,0
12,AA,LGA,0
12,AA,LGA,74
12,UA,EWR,NA
12,UA,LGA,NA
12,UA,EWR,0
12,AA,LGA,6
12,AA,LGA,0
12,UA,LGA,3
12,AA,LGA,11
12,AA,LGA,0
12,UA,EWR,35
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,5
12,UA,EWR,48
12,UA,LGA,7
12,AA,LGA,0
12,UA,LGA,3
12,AA,LGA,23
12,UA,EWR,118
12,UA,EWR,18
12,UA,EWR,21
12,UA,LGA,218
12,UA,EWR,1
12,UA,EWR,236
12,UA,LGA,98
12,AA,LGA,205
12,UA,LGA,25
12,AA,LGA,92
12,UA,EWR,45
12,UA,EWR,119
12,UA,LGA,174
12,UA,LGA,114
12,AA,LGA,19
12,AA,LGA,91
12,AA,LGA,34
12,UA,LGA,218
12,AA,LGA,NA
12,AA,LGA,NA
12,AA,LGA,NA
12,UA,EWR,NA
12,UA,LGA,NA
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,35
12,AA,LGA,0
12,UA,EWR,9
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,4
12,UA,EWR,20
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,15
12,AA,LGA,22
12,UA,EWR,3
12,UA,LGA,16
12,AA,LGA,0
12,UA,EWR,28
12,UA,EWR,0
12,AA,LGA,12
12,UA,LGA,52
12,UA,EWR,13
12,AA,LGA,0
12,UA,EWR,4
12,UA,LGA,83
12,UA,LGA,35
12,AA,LGA,17
12,UA,LGA,23
12,AA,LGA,1
12,UA,EWR,28
12,UA,EWR,40
12,AA,LGA,4
12,UA,LGA,11
12,UA,LGA,87
12,AA,LGA,6
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,17
12,UA,LGA,77
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,UA,LGA,8
12,UA,EWR,5
12,UA,EWR,3
12,AA,LGA,0
12,UA,EWR,9
12,UA,EWR,19
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,AA,LGA,76
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,10
12,AA,LGA,14
12,AA,LGA,0
12,UA,EWR,19
12,AA,LGA,20
12,UA,LGA,32
12,AA,LGA,45
12,UA,EWR,33
12,UA,LGA,93
12,UA,EWR,194
12,AA,LGA,51
12,UA,EWR,108
12,UA,EWR,67
12,UA,LGA,136
12,AA,LGA,215
12,UA,EWR,204
12,UA,LGA,148
12,AA,LGA,96
12,UA,LGA,307
12,AA,LGA,152
12,AA,LGA,112
12,UA,LGA,115
12,AA,LGA,NA
12,AA,LGA,18
12,UA,EWR,23
12,AA,LGA,13
12,AA,LGA,9
12,UA,LGA,24
12,AA,LGA,9
12,UA,EWR,30
12,UA,LGA,20
12,AA,LGA,29
12,UA,EWR,32
12,UA,LGA,58
12,AA,LGA,20
12,UA,LGA,45
12,UA,EWR,13
12,AA,LGA,42
12,AA,LGA,19
12,UA,EWR,0
12,AA,LGA,28
12,UA,LGA,125
12,UA,EWR,79
12,AA,LGA,38
12,UA,LGA,42
12,UA,EWR,19
12,AA,LGA,18
12,AA,LGA,6
12,UA,EWR,172
12,UA,EWR,82
12,UA,LGA,128
12,AA,LGA,13
12,UA,LGA,76
12,UA,EWR,21
12,UA,LGA,200
12,UA,EWR,82
12,UA,LGA,55
12,AA,LGA,5
12,AA,LGA,57
12,UA,LGA,81
12,UA,EWR,NA
12,UA,EWR,9
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,14
12,AA,LGA,7
12,UA,EWR,24
12,AA,LGA,25
12,UA,EWR,82
12,UA,LGA,35
12,AA,LGA,46
12,UA,EWR,78
12,UA,LGA,50
12,AA,LGA,157
12,UA,EWR,27
12,UA,LGA,92
12,AA,LGA,139
12,UA,EWR,27
12,AA,LGA,0
12,UA,EWR,120
12,UA,LGA,5
12,UA,EWR,64
12,UA,EWR,0
12,AA,LGA,32
12,AA,LGA,0
12,UA,LGA,152
12,UA,LGA,0
12,UA,LGA,0
12,UA,EWR,55
12,AA,LGA,30
12,AA,LGA,0
12,AA,LGA,NA
12,AA,LGA,NA
12,AA,LGA,NA
12,UA,EWR,NA
12,UA,EWR,NA
12,UA,LGA,NA
12,UA,LGA,NA
12,UA,LGA,NA
12,AA,LGA,2
12,UA,EWR,12
12,AA,LGA,0
12,UA,EWR,3
12,AA,LGA,0
12,UA,LGA,10
12,AA,LGA,0
12,UA,EWR,9
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,10
12,AA,LGA,3
12,UA,LGA,13
12,UA,EWR,12
12,AA,LGA,14
12,AA,LGA,20
12,UA,LGA,0
12,UA,EWR,9
12,AA,LGA,12
12,UA,EWR,0
12,UA,LGA,9
12,UA,EWR,0
12,AA,LGA,14
12,UA,EWR,37
12,UA,LGA,36
12,UA,EWR,8
12,AA,LGA,38
12,UA,LGA,20
12,UA,EWR,1
12,AA,LGA,22
12,UA,LGA,8
12,AA,LGA,37
12,UA,LGA,18
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,49
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,12
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,6
12,AA,LGA,0
12,UA,EWR,7
12,UA,LGA,0
12,AA,LGA,27
12,UA,EWR,24
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,9
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,13
12,UA,EWR,3
12,AA,LGA,24
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,5
12,UA,EWR,13
12,UA,LGA,0
12,AA,LGA,7
12,UA,LGA,8
12,UA,EWR,27
12,AA,LGA,6
12,UA,LGA,36
12,AA,LGA,6
12,UA,EWR,43
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,NA
12,UA,LGA,NA
12,AA,LGA,0
12,UA,EWR,3
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,3
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,2
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,3
12,AA,LGA,7
12,UA,EWR,10
12,UA,LGA,0
12,AA,LGA,5
12,UA,EWR,53
12,UA,LGA,11
12,UA,EWR,9
12,AA,LGA,17
12,UA,LGA,15
12,UA,EWR,9
12,AA,LGA,13
12,UA,EWR,14
12,UA,LGA,10
12,AA,LGA,13
12,UA,LGA,3
12,UA,EWR,22
12,AA,LGA,10
12,UA,LGA,6
12,UA,EWR,16
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,NA
12,UA,LGA,NA
12,AA,LGA,16
12,AA,LGA,11
12,AA,LGA,18
12,UA,LGA,13
12,AA,LGA,26
12,UA,LGA,18
12,AA,LGA,24
12,UA,EWR,46
12,UA,LGA,34
12,UA,LGA,23
12,AA,LGA,66
12,UA,LGA,42
12,UA,EWR,55
12,UA,EWR,17
12,UA,EWR,7
12,UA,EWR,14
12,AA,LGA,94
12,UA,LGA,NA
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,21
12,UA,LGA,65
12,AA,LGA,0
12,AA,LGA,24
12,UA,EWR,18
12,AA,LGA,19
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,5
12,UA,EWR,0
12,UA,LGA,5
12,UA,EWR,0
12,AA,LGA,41
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,38
12,UA,EWR,52
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,LGA,58
12,AA,LGA,0
12,UA,EWR,NA
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,3
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,5
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,50
12,UA,EWR,23
12,UA,LGA,55
12,UA,EWR,77
12,AA,LGA,0
12,UA,EWR,71
12,UA,LGA,68
12,UA,LGA,52
12,UA,EWR,16
12,AA,LGA,0
12,UA,EWR,66
12,UA,LGA,51
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,AA,LGA,NA
12,AA,LGA,0
12,UA,EWR,13
12,AA,LGA,20
12,AA,LGA,11
12,UA,EWR,27
12,UA,LGA,44
12,AA,LGA,27
12,UA,EWR,5
12,UA,LGA,18
12,AA,LGA,1
12,UA,EWR,24
12,AA,LGA,13
12,AA,LGA,11
12,UA,EWR,14
12,UA,LGA,22
12,AA,LGA,10
12,UA,LGA,18
12,UA,EWR,38
12,AA,LGA,64
12,UA,EWR,13
12,AA,LGA,8
12,UA,LGA,35
12,UA,EWR,23
